"","GEOID20","id"
"169","42025000379",11
"170","42025000367",11
"171","42025000450",11
"172","42025000440",11
"173","42081000742",6
"174","42081000075",6
"175","42081000712",6
"176","42081000732",6
"177","42081000772",6
"178","42081000692",6
"179","42081000802",6
"180","42081000722",6
"181","42081000682",6
"182","42081000792",6
"183","42081000782",6
"184","42081000752",6
"185","42081000762",6
"186","42081000702",6
"187","42031000010",1
"188","42031000020",1
"189","42031000500",1
"190","42091003384",16
"191","42091003382",16
"192","42015000010",6
"193","42015000020",10
"194","42015000030",6
"195","42015000040",10
"196","42015000610",10
"197","42015000100",6
"198","42015000080",6
"199","42015000090",6
"200","42015000050",6
"201","42015000110",6
"202","42015000070",6
"203","42015000120",6
"204","42015000060",6
"205","42015000140",6
"206","42015000130",6
"207","42015000150",6
"208","42015000160",6
"209","42015000170",6
"210","42015000190",10
"211","42015000200",6
"212","42015000180",10
"213","42015000210",10
"214","42015000230",10
"215","42015000220",10
"216","42015000240",10
"217","42015000250",10
"218","42015000260",10
"219","42015000270",6
"220","42015000280",10
"221","42015000290",6
"222","42057000010",5
"223","42057000020",5
"224","42057000030",5
"225","42057000040",5
"226","42057000050",6
"227","42057000060",5
"228","42057000070",5
"229","42057000080",6
"230","42057000090",7
"231","42057000110",5
"232","42057000100",5
"233","42057000130",5
"234","42015000310",10
"235","42015000300",10
"236","42015000340",6
"237","42015000330",6
"238","42015000360",6
"239","42015000350",6
"240","42015000320",6
"241","42015000370",10
"242","42015000380",6
"243","42015000390",6
"244","42015000400",6
"245","42015000410",6
"246","42015000420",10
"247","42015000430",10
"248","42015000440",6
"249","42015000450",10
"250","42015000490",10
"251","42015000470",10
"252","42015000460",10
"253","42015000480",10
"254","42015000510",6
"255","42015000500",6
"256","42015000520",10
"257","42015000530",10
"258","42015000540",10
"259","42015000550",6
"260","42015000560",6
"261","42015000570",10
"262","42015000580",10
"263","42015000600",10
"264","42015000590",10
"265","42129001684",5
"266","42129001694",5
"267","42129001682",5
"268","42129001692",5
"269","42047000170",1
"270","42047000140",1
"271","42047000160",1
"272","42047000200",1
"273","42047000190",1
"274","42047000210",1
"275","42047000242",1
"276","42047000250",1
"277","42047000262",1
"278","42047000230",1
"279","42047000220",1
"280","42047000355",1
"281","42047000395",1
"282","42047000375",1
"283","42047000315",1
"284","42047000325",1
"285","42047000385",1
"286","42047000295",1
"287","42047000335",1
"288","42047000365",1
"289","42047000345",1
"290","42047000010",6
"291","42047000070",1
"292","42047000080",1
"293","42047000090",1
"294","42047000100",1
"295","42047000110",1
"296","42047000122",1
"297","42047000150",1
"298","42029000037",14
"299","42029000610",14
"300","42029000036",14
"301","420111578P1",17
"302","42011000020",11
"303","42011000032",17
"304","42011000570",17
"305","42011000056",17
"306","42011000054",17
"307","42011000040",17
"308","42011000034",17
"309","42011000051",17
"310","42011000058",17
"311","42011000060",17
"312","42011000052",17
"313","42011000070",17
"314","42011000120",17
"315","42011000100",17
"316","42011000110",17
"317","42011000080",17
"318","42011000090",17
"319","42011000140",17
"320","42011000130",17
"321","42011000150",17
"322","42011000170",17
"323","42011000192",17
"324","42011000212",17
"325","42011000208",17
"326","42011001694",17
"327","42011000250",17
"328","42011000310",17
"329","42011000330",17
"330","42011000355",17
"331","42011000395",17
"332","42011000358",17
"333","42011000380",17
"334","42011000392",17
"335","42011000420",17
"336","42011000430",17
"337","42011000460",17
"338","42011000480",17
"339","42011000510",17
"340","42011000580",17
"341","42011000590",17
"342","42011001640",17
"343","42011001630",17
"344","42011000540",17
"345","42011000545",17
"346","42011000610",17
"347","42011000600",17
"348","42011000618",17
"349","42011000623",17
"350","42011000628",17
"351","42011000640",17
"352","42011000652",17
"353","42011000646",17
"354","42011000662",17
"355","42011000654",17
"356","42011000700",17
"357","42011000690",17
"358","42011000776",17
"359","42011000767",17
"360","42011000785",17
"361","42011000810",17
"362","42011000742",17
"363","42011000782",17
"364","42011000730",17
"365","42011000830",17
"366","42011000850",17
"367","42011001390",17
"368","42011001330",17
"369","42011001160",17
"370","42011001130",17
"371","42011001405",17
"372","42011001418",17
"373","42011001438",17
"374","42011001442",17
"375","42011000960",17
"376","42011000920",17
"377","42011001285",17
"378","42011001250",17
"379","42011001070",17
"380","42011001050",17
"381","42011001452",17
"382","42011001580",17
"383","42011001480",17
"384","42011000885",17
"385","42011000980",17
"386","42011001305",17
"387","42011001495",17
"388","42011001487",17
"389","42011001578",17
"390","42011001550",17
"391","42011001571",17
"392","42011001558",17
"393","42011001010",17
"394","42011001230",17
"395","42011001520",17
"396","42011001485",17
"397","42011001510",17
"398","42011001030",17
"399","42011001660",17
"400","42011001795",17
"401","42011001775",17
"402","42011001770",17
"403","42011001060",17
"404","42011001790",17
"405","42011001670",17
"406","42011001680",17
"407","42011001692",17
"408","42011001700",17
"409","42011001715",17
"410","42011001705",17
"411","42011001750",17
"412","42011001760",17
"413","42011000160",17
"414","42011000180",17
"415","42011000188",17
"416","42011000200",17
"417","42011000220",17
"418","42011000230",17
"419","42011000295",17
"420","42011000280",17
"421","42011000292",17
"422","42011000260",17
"423","42011000270",17
"424","42011000320",17
"425","42011000340",17
"426","42011000406",17
"427","42011000365",17
"428","42011000402",17
"429","42011000399",17
"430","42011000397",17
"431","42011000384",17
"432","42011000410",17
"433","42011000388",17
"434","42011000440",17
"435","42011000450",17
"436","42011000470",17
"437","42011000490",17
"438","42011000500",17
"439","42011000520",17
"440","42011000670",17
"441","42011000680",17
"442","42011000710",17
"443","42011000720",17
"444","42011000750",17
"445","42011000779",17
"446","42011000790",17
"447","42011000800",17
"448","42011000770",17
"449","42011000760",17
"450","42011000820",17
"451","42011000771",17
"452","42011000840",17
"453","42011001370",17
"454","42011001380",17
"455","42011001360",17
"456","42011001185",17
"457","42011001140",17
"458","42011001145",17
"459","42011001110",17
"460","42011001398",17
"461","42011001412",17
"462","42011001430",17
"463","42011001120",17
"464","42011001350",17
"465","42011000970",17
"466","42011000930",17
"467","42011001340",17
"468","42011000940",17
"469","42011000860",17
"470","42011001260",17
"471","42011001080",17
"472","42011001040",17
"473","42011001310",17
"474","42011001448",17
"475","42011001460",17
"476","42011001470",17
"477","42011001020",17
"478","42011000990",17
"479","42011000910",17
"480","42011001095",17
"481","42011000880",17
"482","42011001502",17
"483","42011001477",17
"484","42011001574",17
"485","42011001576",17
"486","42011001530",17
"487","42011001560",17
"488","42011001579",17
"489","42011001572",17
"490","42011001000",17
"491","42011001210",17
"492","42011001240",17
"493","42011001540",17
"494","42011001220",17
"495","42011001170",17
"496","42011001610",17
"497","42011001620",17
"498","42011001650",17
"499","42011001780",17
"500","42109000010",6
"501","42109000020",6
"502","42109000030",6
"503","42109000040",6
"504","42109000050",6
"505","42109000060",6
"506","42109000080",6
"507","42109000090",6
"508","42109000100",6
"509","42109000110",6
"510","42109000130",6
"511","42109000140",6
"512","42109000150",6
"513","42109000155",6
"514","42109000165",6
"515","42109000170",6
"516","42109000180",6
"517","42109000200",6
"518","42109000190",6
"519","42109000220",6
"520","42109000230",6
"521","42109000240",6
"522","42109000250",6
"523","42109000260",6
"524","42109000270",6
"525","42021000060",5
"526","42021000025",5
"527","42021000055",5
"528","42021000010",5
"529","42021000080",5
"530","42021000090",5
"531","42021000430",5
"532","42021000440",5
"533","42021001900",5
"534","42021000280",5
"535","42021001910",5
"536","42021000695",5
"537","42021001146",5
"538","42021000881",5
"539","42021000966",5
"540","42021000250",5
"541","42021001041",5
"542","42021001060",5
"543","42021000210",5
"544","42021000220",5
"545","42021000260",5
"546","42021000175",5
"547","42021001105",5
"548","42021000270",5
"549","42021000305",5
"550","42021000335",5
"551","42021000420",5
"552","42021000325",5
"553","42021000350",5
"554","42021000390",5
"555","42021000540",5
"556","42021000520",5
"557","42021000560",5
"558","42021000595",5
"559","42021000615",5
"560","42021001230",5
"561","42021000730",5
"562","42021001220",5
"563","42021001241",5
"564","42021001280",5
"565","42021001321",5
"566","42021001490",5
"567","42021001505",5
"568","42021001340",5
"569","42021001350",5
"570","42021001555",5
"571","42021001510",5
"572","42021001540",5
"573","42021001395",5
"574","42021001361",5
"575","42021001380",5
"576","42021001385",5
"577","42021001405",5
"578","42021001880",5
"579","42021001890",5
"580","42021001951",5
"581","42021001941",5
"582","42021001931",5
"583","42021001580",5
"584","42021001595",5
"585","42021001616",5
"586","42021001660",5
"587","42021001995",5
"588","42021001720",5
"589","42021001730",5
"590","42021001760",5
"591","42021001785",5
"592","42021001851",5
"593","42021001860",5
"594","42021002010",5
"595","42021000826",5
"596","42021000786",5
"597","42021001920",5
"598","42021001055",5
"599","42021001016",5
"600","42021000154",5
"601","42021001035",5
"602","42021001155",5
"603","42021000200",5
"604","42021000190",5
"605","42021001125",5
"606","42021001190",5
"607","42021000457",5
"608","42021000235",5
"609","42021000290",5
"610","42021001290",5
"611","42021000675",5
"612","42021000660",5
"613","42021000315",5
"614","42021000405",5
"615","42021000367",5
"616","42021000530",5
"617","42131000175",10
"618","42097000560",9
"619","42097000872",9
"620","42097000871",9
"621","42117000350",6
"622","42021000550",5
"623","42021000575",5
"624","42021000636",5
"625","42021000710",5
"626","42021000720",5
"627","42021001200",5
"628","42021001210",5
"629","42021001255",5
"630","42021001301",5
"631","42021001530",5
"632","42021001471",5
"633","42021001525",5
"634","42021001481",5
"635","42021001651",5
"636","42021001710",5
"637","42021001700",5
"638","42021001770",5
"639","42021001765",5
"640","42021001800",5
"641","42021001820",5
"642","42021001830",5
"643","42021001840",5
"644","42021000040",5
"645","42023000010",6
"646","42023000030",6
"647","42023000040",6
"648","42023000050",6
"649","42023000070",6
"650","42023000080",6
"651","42023000060",6
"652","42023000100",6
"653","42023000090",6
"654","42023000020",6
"655","42041000060",7
"656","42041000070",7
"657","42041000160",7
"658","42041000170",7
"659","42041000880",7
"660","42041000870",7
"661","42041000485",7
"662","42041000490",7
"663","42041000630",7
"664","42041000760",7
"665","42041000823",7
"666","42041000850",7
"667","42041000815",7
"668","42041000831",7
"669","42041000819",7
"670","42041000803",7
"671","42041000900",7
"672","42041000150",7
"673","42041000430",7
"674","42041000460",7
"675","42041000183",7
"676","42041000390",7
"677","42041000380",7
"678","42041000330",7
"679","42041000030",7
"680","42041000050",7
"681","42041000040",7
"682","42041000020",7
"683","42041000010",7
"684","42041000110",7
"685","42041000080",7
"686","42041000370",7
"687","42041000194",7
"688","42041000211",7
"689","42041000227",7
"690","42041000290",7
"691","42041000400",7
"692","42041000245",7
"693","42041000263",7
"694","42041000251",7
"695","42041000233",7
"696","42041000275",7
"697","42041000187",7
"698","42041000570",7
"699","42041000560",7
"700","42041000640",7
"701","42041000580",7
"702","42041000670",7
"703","42041000708",7
"704","42041000706",7
"705","42041000714",7
"706","42041000718",7
"707","42041000660",7
"708","42041000650",7
"709","42041000728",7
"710","42041000704",7
"711","42041000734",7
"712","42041000731",7
"713","42041000721",7
"714","42041000724",7
"715","42041000712",7
"716","42041000702",7
"717","42041000744",7
"718","42041000741",7
"719","42041000738",7
"720","42041000410",7
"721","42041000475",7
"722","42041000500",7
"723","42041000690",7
"724","42041000795",7
"725","42041000770",7
"726","42041000100",7
"727","42041000090",7
"728","42041000140",7
"729","42041000130",7
"730","42041000120",7
"731","42041000840",7
"732","42041000807",7
"733","42041000835",7
"734","42041000827",7
"735","42041000780",7
"736","42041000838",7
"737","42041000811",7
"738","42041000890",7
"739","42041000340",7
"740","42041000175",7
"741","42041000450",7
"742","42041000470",7
"743","42041000510",7
"744","42041000320",7
"745","42041000360",7
"746","42041000350",7
"747","42041000310",7
"748","42041000300",7
"749","42041000206",7
"750","42041000179",7
"751","42041000420",7
"752","42041000215",7
"753","42041000202",7
"754","42041000191",7
"755","42041000610",7
"756","42041000269",7
"757","42041000281",7
"758","42041000221",7
"759","42041000239",7
"760","42041000198",7
"761","42041000257",7
"762","42041000440",7
"763","42041000540",7
"764","42041000525",7
"765","42041000550",7
"766","42041000590",7
"767","42041000698",7
"768","42041000716",7
"769","42041000748",7
"770","42071000367",8
"771","42127000020",10
"772","42127000010",10
"773","42127000030",10
"774","42127000040",10
"775","42127000330",10
"776","42127000370",10
"777","42127000050",10
"778","42127000060",10
"779","42115000260",10
"780","42115000240",10
"781","42115000250",10
"782","42115000080",10
"783","42115000140",10
"784","42115000130",10
"785","42115000110",10
"786","42115000120",10
"787","42115000150",10
"788","42115000160",10
"789","42115000210",10
"790","42115000200",10
"791","42115000180",10
"792","42115000170",10
"793","42115000190",10
"794","42115000220",10
"795","42115000230",10
"796","42031000090",1
"797","42031000030",2
"798","42031000070",1
"799","42031000080",1
"800","42031000040",1
"801","42031000450",1
"802","42031000060",1
"803","42031000050",1
"804","42031000190",1
"805","42031000210",1
"806","42031000200",1
"807","42031000270",1
"808","42031000280",1
"809","42031000310",1
"810","42031000290",2
"811","42031000320",1
"812","42031000370",1
"813","42031000350",1
"814","42031000110",2
"815","42031000130",1
"816","420310400P1",1
"817","42031000180",1
"818","42031000400",1
"819","42031000230",1
"820","42031000460",1
"821","42031000390",1
"822","42031000470",1
"823","42031000440",1
"824","42031000480",1
"825","42031000140",1
"826","42031000170",1
"827","42031000250",2
"828","42031000220",1
"829","42031000410",1
"830","42031000430",1
"831","42031000380",1
"832","42115000392",10
"833","42115000420",10
"834","42115000410",10
"835","42115000270",10
"836","42115000280",10
"837","42115000290",10
"838","42115000320",10
"839","42115000350",10
"840","42115000340",10
"841","42115000330",10
"842","42115000310",10
"843","42115000300",10
"844","42115000370",10
"845","42115000380",10
"846","42115000070",10
"847","42115000092",10
"848","42003002660",2
"849","42003002650",2
"850","42003002170",2
"851","42003002190",3
"852","42003002180",3
"853","42003002300",4
"854","42003002280",4
"855","42003002221",3
"856","42003002261",3
"857","42003002251",3
"858","42003002268",3
"859","42003002331",3
"860","42003002344",3
"861","42003002338",3
"862","4200300A190",3
"863","42003009980",3
"864","42003009630",3
"865","42003009610",3
"866","4200300D300",3
"867","4200300B780",3
"868","4200300A170",3
"869","4200300A350",3
"870","42003005920",3
"871","42003005940",3
"872","4200300A310",3
"873","4200300D560",3
"874","4200300B620",3
"875","4200300D810",3
"876","42003002440",4
"877","42003002411",4
"878","42003002421",4
"879","42003002470",4
"880","42003002641",2
"881","42003002576",2
"882","42003002620",2
"883","42003002631",2
"884","42003009880",3
"885","42003009740",3
"886","42003009730",3
"887","42105000010",6
"888","42105000020",6
"889","42105000030",6
"890","42105000040",6
"891","42105000050",6
"892","42105000060",6
"893","42105000340",6
"894","42105000070",6
"895","42105000090",6
"896","42105000100",6
"897","42105000120",6
"898","42105000110",6
"899","42105000130",6
"900","42105000140",6
"901","42105000150",6
"902","42105000160",6
"903","42105000170",6
"904","42105000190",6
"905","42105000180",6
"906","42105000200",6
"907","42105000210",6
"908","42105000220",6
"909","42105000230",6
"910","42105000260",6
"911","42105000270",6
"912","42105000280",6
"913","42105000290",6
"914","42105000300",6
"915","42105000320",6
"916","42105000310",6
"917","42105000330",6
"918","4200300E310",2
"919","4200300E140",4
"920","4200300E332",2
"921","42003004470",3
"922","42003005091",3
"923","42003005076",3
"924","42003004420",3
"925","42003008210",3
"926","42003008090",3
"927","4200300A990",3
"928","42003008070",3
"929","42003007330",3
"930","42003007020",3
"931","42003008120",3
"932","42003008410",3
"933","4200300E075",4
"934","4200300E040",4
"935","4200300E376",3
"936","4200300E351",3
"937","4200300E342",3
"938","4200300E745",2
"939","4200300E635",3
"940","4200300E770",3
"941","42003000201",3
"942","42003000221",3
"943","42003000211",3
"944","42003000191",3
"945","42003000171",3
"946","42003000261",3
"947","42003009410",3
"948","4200300C900",3
"949","4200300C880",3
"950","4200300C220",3
"951","4200300C240",3
"952","4200300C140",3
"953","42003005980",3
"954","42003005960",3
"955","42003005880",3
"956","42003006740",3
"957","42003003450",3
"958","42003003710",4
"959","42003003970",3
"960","42003004780",3
"961","42003004741",3
"962","42003005870",3
"963","4200300B490",3
"964","42003002541",2
"965","42003002640",2
"966","42003003820",4
"967","42003003730",4
"968","42003003780",4
"969","42003003880",4
"970","42003003900",4
"971","42003003471",3
"972","42003004940",3
"973","42003005301",3
"974","42003000181",3
"975","42003000231",3
"976","42003000400",2
"977","42003000791",3
"978","42003000841",3
"979","42003000781",3
"980","42003000865",3
"981","42003001000",3
"982","42003000940",3
"983","42003001120",3
"984","42003001160",4
"985","42003001331",3
"986","42003001381",3
"987","42003001400",3
"988","42003007510",3
"989","42003007100",3
"990","42003001970",2
"991","42003002510",3
"992","42003002521",3
"993","42003002821",3
"994","42003002830",3
"995","42003002900",3
"996","42003003091",3
"997","42003003131",3
"998","42003003125",3
"999","42003003670",4
"1000","42003005710",4
"1001","42003007120",3
"1002","42003009150",3
"1003","42003008730",3
"1004","42003005181",3
"1005","42003005281",3
"1006","42003005210",2
"1007","42003005440",3
"1008","42003005420",3
"1009","42003005600",4
"1010","42003005670",4
"1011","42003005610",4
"1012","42003005490",4
"1013","42003005690",4
"1014","42003005521",4
"1015","42003005750",4
"1016","42003005785",2
"1017","42003005812",2
"1018","42003005805",2
"1019","42003005815",2
"1020","42003005808",2
"1021","4200300E791",3
"1022","4200300E891",3
"1023","4200300F524",3
"1024","4200300F520",3
"1025","4200300F470",3
"1026","42003005660",4
"1027","42003006000",3
"1028","42003006460",3
"1029","42003006020",3
"1030","4200300A890",3
"1031","4200300A540",3
"1032","4200300D970",3
"1033","42003003570",4
"1034","42003003620",4
"1035","42003003770",4
"1036","42003003530",3
"1037","42003003491",3
"1038","42003005201",3
"1039","42003005386",2
"1040","42003005722",4
"1041","42003005721",4
"1042","42003005770",3
"1043","4200300C300",3
"1044","4200300C580",3
"1045","4200300C360",3
"1046","42003008390",3
"1047","42003009430",3
"1048","4200300B520",3
"1049","4200300B840",3
"1050","42003009010",3
"1051","4200300B900",3
"1052","4200300A910",3
"1053","4200300D850",3
"1054","4200300C320",3
"1055","42003000511",3
"1056","42003001101",2
"1057","42003001302",3
"1058","42003004640",3
"1059","42003004870",4
"1060","42003004630",3
"1061","42003004440",3
"1062","42003005780",3
"1063","42003001500",3
"1064","42003008970",3
"1065","42003008990",3
"1066","42003009070",3
"1067","42003006090",3
"1068","42003006400",3
"1069","42003002870",3
"1070","42003002920",2
"1071","42003002930",2
"1072","42003003680",4
"1073","42003008240",3
"1074","42003008260",3
"1075","42003008280",3
"1076","42003008670",3
"1077","42003005760",4
"1078","42003005540",4
"1079","42003005500",4
"1080","42003005641",4
"1081","42003005788",2
"1082","42003005840",4
"1083","4200300E931",3
"1084","4200300E880",3
"1085","4200300E815",3
"1086","4200300E960",3
"1087","4200300E940",3
"1088","4200300F010",2
"1089","4200300F030",2
"1090","4200300H111",3
"1091","4200300H101",3
"1092","4200300H031",3
"1093","42003007560",3
"1094","42003006665",3
"1095","42003006685",3
"1096","42003006715",3
"1097","42003006675",3
"1098","42003007990",3
"1099","42003007540",3
"1100","42003003690",4
"1101","42003003790",4
"1102","42003003810",4
"1103","42003003720",4
"1104","42003003840",4
"1105","42003005550",4
"1106","42003005682",4
"1107","42003005580",4
"1108","42003005642",4
"1109","42003005640",4
"1110","42003005410",3
"1111","4200300F070",2
"1112","4200300F280",2
"1113","4200300F526",3
"1114","4200300F522",3
"1115","4200300F500",3
"1116","4200300A600",3
"1117","4200300D480",3
"1118","4200300A375",3
"1119","42003006640",3
"1120","42003006700",3
"1121","4200300E381",3
"1122","4200300E366",3
"1123","4200300E361",3
"1124","4200300E655",2
"1125","4200300E615",2
"1126","4200300E695",2
"1127","4200300E525",2
"1128","4200300E485",2
"1129","4200300E455",2
"1130","4200300E665",2
"1131","4200300E545",2
"1132","4200300F331",3
"1133","4200300F437",3
"1134","4200300F392",3
"1135","4200300F417",3
"1136","4200300F415",3
"1137","42003001068",3
"1138","42003001021",3
"1139","42003001073",3
"1140","42003004210",4
"1141","42003004140",4
"1142","42003004031",4
"1143","42003000930",3
"1144","42003008360",3
"1145","42003007490",3
"1146","42003008450",3
"1147","42003008630",3
"1148","42003008570",3
"1149","42003008790",3
"1150","42003008830",3
"1151","4200300E715",2
"1152","4200300E625",2
"1153","4200300E575",2
"1154","4200300E555",2
"1155","4200300E475",2
"1156","42003008750",3
"1157","42003008610",3
"1158","42003008870",3
"1159","42003008720",3
"1160","4200300G180",3
"1161","4200300G082",3
"1162","4200300G150",3
"1163","4200300G090",3
"1164","4200300G330",4
"1165","4200300G500",4
"1166","4200300G380",4
"1167","4200300G480",4
"1168","4200300G550",4
"1169","4200300G520",4
"1170","4200300G470",3
"1171","4200300H135",4
"1172","4200300F480",3
"1173","42003005730",4
"1174","4200300H051",3
"1175","4200300G951",3
"1176","4200300G931",4
"1177","42003006880",3
"1178","42003006680",3
"1179","42003006660",3
"1180","4200300B660",3
"1181","42003003590",4
"1182","4200300F201",2
"1183","4200300F190",2
"1184","4200300F310",2
"1185","4200300F141",2
"1186","4200300F220",2
"1187","4200300G070",3
"1188","4200300G111",3
"1189","4200300G510",4
"1190","4200300G390",4
"1191","4200300F600",2
"1192","4200300F580",2
"1193","4200300F585",2
"1194","4200300G030",4
"1195","4200300G011",4
"1196","42003003920",4
"1197","42003007680",3
"1198","42003007700",3
"1199","42003003600",4
"1200","42003003580",4
"1201","42003003941",4
"1202","42003008930",3
"1203","4200300F427",3
"1204","42003004020",4
"1205","42003004110",4
"1206","42003004120",4
"1207","42003001180",4
"1208","42003001230",4
"1209","42003001220",4
"1210","42003001510",3
"1211","42003002111",2
"1212","42003002150",2
"1213","42003002881",3
"1214","42003002851",3
"1215","42003003120",3
"1216","42003003101",3
"1217","42003003095",3
"1218","42003003140",2
"1219","4200300A660",3
"1220","42003006600",3
"1221","42003007310",3
"1222","4200300F290",3
"1223","4200300F101",3
"1224","4200300F090",3
"1225","4200300F130",3
"1226","4200300F202",2
"1227","4200300F200",2
"1228","4200300F320",2
"1229","4200300F102",2
"1230","4200300F230",2
"1231","4200300F150",2
"1232","4200300G140",3
"1233","4200300F641",3
"1234","4200300F720",3
"1235","4200300F620",3
"1236","4200300F680",3
"1237","4200300F690",3
"1238","4200300F700",3
"1239","4200300F661",3
"1240","4200300F810",3
"1241","4200300F760",3
"1242","4200300F770",3
"1243","4200300F830",3
"1244","4200300F740",3
"1245","4200300F900",2
"1246","4200300F921",2
"1247","42003007830",3
"1248","4200300D930",3
"1249","4200300D320",3
"1250","4200300G210",4
"1251","4200300G240",4
"1252","4200300G311",2
"1253","4200300G271",2
"1254","4200300G291",2
"1255","4200300G301",2
"1256","4200300G370",3
"1257","4200300G600",2
"1258","4200300G640",2
"1259","4200300E125",4
"1260","4200300E085",4
"1261","4200300E270",3
"1262","42003008160",3
"1263","4200300E100",4
"1264","42003000821",3
"1265","42003001260",4
"1266","42003008140",3
"1267","42003001041",3
"1268","4200300E371",3
"1269","42003008510",3
"1270","42003008690",3
"1271","42003004100",4
"1272","42003004040",4
"1273","42003004030",4
"1274","42003002501",3
"1275","42003003135",3
"1276","42003006190",3
"1277","42003006350",3
"1278","4200300A040",3
"1279","42003009790",3
"1280","42003009170",3
"1281","42003001670",4
"1282","42003002032",4
"1283","42003003980",3
"1284","42003005680",4
"1285","42003005740",4
"1286","4200300E810",3
"1287","42003007620",3
"1288","42003005601",4
"1289","4200300F260",2
"1290","42003006560",3
"1291","4200300F080",2
"1292","4200300B070",3
"1293","4200300F270",2
"1294","42003007250",3
"1295","4200300G650",4
"1296","4200300G810",3
"1297","4200300D400",3
"1298","4200300B050",3
"1299","4200300B880",3
"1300","42003007930",3
"1301","42003009690",3
"1302","42003007470",3
"1303","42003009570",3
"1304","42003006540",3
"1305","42003000091",3
"1306","42003004341",3
"1307","42003005141",4
"1308","4200300E685",3
"1309","42003008340",3
"1310","42003006780",3
"1311","42003005561",4
"1312","4200300G981",4
"1313","4200300G750",3
"1314","4200300G770",3
"1315","42003009110",3
"1316","42003009210",3
"1317","42003009940",3
"1318","42003009190",3
"1319","42003009510",3
"1320","42003009810",3
"1321","42003009920",3
"1322","42003009900",3
"1323","42003009800",3
"1324","42003006330",3
"1325","42003001561",3
"1326","42003001590",3
"1327","42003001541",3
"1328","42003001580",3
"1329","42003001520",3
"1330","42003001641",4
"1331","42003001680",4
"1332","42003001710",4
"1333","42003001730",4
"1334","42003001750",4
"1335","42003001770",4
"1336","42003001831",2
"1337","42003001960",2
"1338","42003001998",4
"1339","42003002022",4
"1340","42003002035",4
"1341","42003005460",4
"1342","42003005470",4
"1343","42003005630",4
"1344","42003005510",4
"1345","42003005560",4
