"","GEOID20","DISTRICTNO"
"317","42011000080",9
"318","42011000090",9
"319","42011000140",9
"320","42011000130",9
"321","42011000150",4
"322","42011000170",9
"323","42011000192",9
"324","42011000212",9
"325","42011000208",9
"326","42011001694",4
"327","42011000250",9
"328","42011000310",4
"329","42011000330",4
"330","42011000355",9
"331","42011000395",9
"332","42011000358",9
"333","42011000380",9
"334","42011000392",9
"335","42011000420",9
"336","42011000430",9
"337","42011000460",4
"338","42011000480",9
"339","42011000510",9
"340","42011000580",9
"341","42011000590",9
"342","42011001640",9
"343","42011001630",9
"344","42011000540",9
"345","42011000545",9
"346","42011000610",9
"347","42011000600",9
"348","42011000618",9
"349","42011000623",9
"350","42011000628",9
"351","42011000640",9
"352","42011000652",9
"353","42011000646",9
"354","42011000662",9
"355","42011000654",9
"356","42011000700",9
"357","42011000690",9
"358","42011000776",9
"359","42011000767",9
"360","42011000785",9
"361","42011000810",9
"362","42011000742",9
"363","42011000782",9
"364","42011000730",9
"365","42011000830",9
"366","42011000850",4
"367","42011001390",9
"368","42011001330",9
"369","42011001160",9
"370","42011001130",9
"371","42011001405",9
"372","42011001418",9
"373","42011001438",9
"374","42011001442",9
"375","42011000960",9
"376","42011000920",9
"377","42011001285",9
"378","42011001250",9
"379","42011001070",9
"380","42011001050",9
"381","42011001452",9
"382","42011001580",9
"383","42011001480",9
"384","42011000885",9
"385","42011000980",9
"386","42011001305",9
"387","42011001495",9
"388","42011001487",9
"389","42011001578",9
"390","42011001550",9
"391","42011001571",9
"392","42011001558",9
"393","42011001010",9
"394","42011001230",9
"395","42011001520",9
"396","42011001485",9
"397","42011001510",9
"398","42011001030",9
"399","42011001660",9
"400","42011001795",9
"401","42011001775",9
"402","42011001770",9
"403","42011001060",9
"404","42011001790",9
"405","42011001670",9
"406","42011001680",9
"407","42011001692",4
"408","42011001700",9
"409","42011001715",9
"410","42011001705",9
"411","42011001750",9
"412","42011001760",9
"413","42011000160",4
"414","42011000180",9
"415","42011000188",9
"416","42011000200",9
"417","42011000220",4
"418","42011000230",4
"419","42011000295",9
"420","42011000280",9
"421","42011000292",9
"422","42011000260",9
"423","42011000270",9
"424","42011000320",4
"425","42011000340",4
"426","42011000406",9
"427","42011000365",9
"428","42011000402",9
"429","42011000399",9
"430","42011000397",9
"431","42011000384",9
"432","42011000410",9
"433","42011000388",9
"434","42011000440",9
"435","42011000450",9
"436","42011000470",4
"437","42011000490",9
"438","42011000500",9
"439","42011000520",9
"440","42011000670",9
"441","42011000680",9
"442","42011000710",9
"443","42011000720",9
"444","42011000750",9
"445","42011000779",9
"446","42011000790",9
"447","42011000800",9
"448","42011000770",9
"449","42011000760",9
"450","42011000820",9
"451","42011000771",9
"452","42011000840",9
"453","42011001370",9
"454","42011001380",9
"455","42011001360",9
"456","42011001185",9
"457","42011001140",9
"458","42011001145",9
"459","42011001110",9
"460","42011001398",9
"461","42011001412",9
"462","42011001430",9
"463","42011001120",9
"464","42011001350",9
"465","42011000970",9
"466","42011000930",9
"467","42011001340",9
"468","42011000940",9
"469","42011000860",9
"470","42011001260",9
"471","42011001080",9
"472","42011001040",9
"473","42011001310",9
"474","42011001448",9
"475","42011001460",9
"476","42011001470",9
"477","42011001020",9
"478","42011000990",9
"479","42011000910",9
"480","42011001095",9
"481","42011000880",9
"482","42011001502",9
"483","42011001477",9
"484","42011001574",9
"485","42011001576",9
"486","42011001530",9
"487","42011001560",9
"488","42011001579",9
"489","42011001572",9
"490","42011001000",9
"491","42011001210",9
"492","42011001240",9
"493","42011001540",9
"494","42011001220",9
"495","42011001170",9
"496","42011001610",9
"497","42011001620",9
"498","42011001650",9
"499","42011001780",9
"500","42109000010",11
"501","42109000020",11
"502","42109000030",11
"503","42109000040",11
"504","42109000050",11
"505","42109000060",11
"506","42109000080",11
"507","42109000090",11
"508","42109000100",11
"509","42109000110",11
"510","42109000130",11
"511","42109000140",11
"512","42109000150",11
"513","42109000155",11
"514","42109000165",11
"515","42109000170",11
"516","42109000180",11
"517","42109000200",11
"518","42109000190",11
"519","42109000220",11
"520","42109000230",11
"521","42109000240",11
"522","42109000250",11
"523","42109000260",11
"524","42109000270",11
"525","42021000060",13
"526","42021000025",13
"527","42021000055",13
"528","42021000010",13
"529","42021000080",13
"530","42021000090",13
"531","42021000430",13
"532","42021000440",13
"533","42021001900",13
"534","42021000280",13
"535","42021001910",13
"536","42021000695",13
"537","42021001146",13
"538","42021000881",13
"539","42021000966",13
"540","42021000250",13
"541","42021001041",13
"542","42021001060",13
"543","42021000210",13
"544","42021000220",13
"545","42021000260",13
"546","42021000175",13
"547","42021001105",13
"548","42021000270",13
"549","42021000305",13
"550","42021000335",13
"551","42021000420",13
"552","42021000325",13
"553","42021000350",13
"554","42021000390",13
"555","42021000540",13
"556","42021000520",13
"557","42021000560",13
"558","42021000595",13
"559","42021000615",13
"560","42021001230",13
"561","42021000730",13
"562","42021001220",13
"563","42021001241",13
"564","42021001280",13
"565","42021001321",13
"566","42021001490",13
"567","42021001505",13
"568","42021001340",13
"569","42021001350",13
"570","42021001555",13
"571","42021001510",13
"572","42021001540",13
"573","42021001395",13
"574","42021001361",13
"575","42021001380",13
"576","42021001385",13
"577","42021001405",13
"578","42021001880",13
"579","42021001890",13
"580","42021001951",13
"581","42021001941",13
"582","42021001931",13
"583","42021001580",13
"584","42021001595",13
"585","42021001616",13
"586","42021001660",13
"587","42021001995",13
"588","42021001720",13
"589","42021001730",13
"590","42021001760",13
"591","42021001785",13
"592","42021001851",13
"593","42021001860",13
"594","42021002010",13
"595","42021000826",13
"596","42021000786",13
"597","42021001920",13
"598","42021001055",13
"599","42021001016",13
"600","42021000154",13
"601","42021001035",13
"602","42021001155",13
"603","42021000200",13
"604","42021000190",13
"605","42021001125",13
"606","42021001190",13
"607","42021000457",13
"608","42021000235",13
"609","42021000290",13
"610","42021001290",13
"611","42021000675",13
"612","42021000660",13
"613","42021000315",13
"614","42021000405",13
"615","42021000367",13
"616","42021000530",13
"617","42131000175",11
"618","42097000560",11
"619","42097000872",11
"620","42097000871",11
"621","42117000350",11
"622","42021000550",13
"623","42021000575",13
"624","42021000636",13
"625","42021000710",13
"626","42021000720",13
"627","42021001200",13
"628","42021001210",13
"629","42021001255",13
"630","42021001301",13
"631","42021001530",13
"632","42021001471",13
"633","42021001525",13
"634","42021001481",13
"635","42021001651",13
"636","42021001710",13
"637","42021001700",13
"638","42021001770",13
"639","42021001765",13
"640","42021001800",13
"641","42021001820",13
"642","42021001830",13
"643","42021001840",13
"644","42021000040",13
"645","42023000010",13
"646","42023000030",13
"647","42023000040",13
"648","42023000050",13
"649","42023000070",13
"650","42023000080",13
"651","42023000060",13
"652","42023000100",13
"653","42023000090",13
"654","42023000020",13
"655","42041000060",12
"656","42041000070",12
"657","42041000160",12
"658","42041000170",12
"659","42041000880",12
"660","42041000870",12
"661","42041000485",12
"662","42041000490",12
"663","42041000630",12
"664","42041000760",12
"665","42041000823",12
"666","42041000850",12
"667","42041000815",12
"668","42041000831",12
"669","42041000819",12
"670","42041000803",12
"671","42041000900",10
"672","42041000150",12
"673","42041000430",12
"674","42041000460",12
"675","42041000183",12
"676","42041000390",10
"677","42041000380",10
"678","42041000330",10
"679","42041000030",12
"680","42041000050",12
"681","42041000040",12
"682","42041000020",12
"683","42041000010",12
"684","42041000110",12
"685","42041000080",12
"686","42041000370",10
"687","42041000194",12
"688","42041000211",12
"689","42041000227",12
"690","42041000290",12
"691","42041000400",12
"692","42041000245",12
"693","42041000263",12
"694","42041000251",12
"695","42041000233",12
"696","42041000275",12
"697","42041000187",12
"698","42041000570",12
"699","42041000560",10
"700","42041000640",12
"701","42041000580",12
"702","42041000670",12
"703","42041000708",12
"704","42041000706",12
"705","42041000714",12
"706","42041000718",12
"707","42041000660",12
"708","42041000650",12
"709","42041000728",12
"710","42041000704",12
"711","42041000734",12
"712","42041000731",12
"713","42041000721",12
"714","42041000724",12
"715","42041000712",12
"716","42041000702",12
"717","42041000744",12
"718","42041000741",12
"719","42041000738",12
"720","42041000410",12
"721","42041000475",12
"722","42041000500",12
"723","42041000690",12
"724","42041000795",12
"725","42041000770",12
"726","42041000100",12
"727","42041000090",12
"728","42041000140",12
"729","42041000130",12
"730","42041000120",12
"731","42041000840",12
"732","42041000807",12
"733","42041000835",12
"734","42041000827",12
"735","42041000780",12
"736","42041000838",12
"737","42041000811",12
"738","42041000890",10
"739","42041000340",12
"740","42041000175",12
"741","42041000450",12
"742","42041000470",12
"743","42041000510",12
"744","42041000320",10
"745","42041000360",10
"746","42041000350",10
"747","42041000310",10
"748","42041000300",10
"749","42041000206",12
"750","42041000179",12
"751","42041000420",12
"752","42041000215",12
"753","42041000202",12
"754","42041000191",12
"755","42041000610",12
"756","42041000269",12
"757","42041000281",12
"758","42041000221",12
"759","42041000239",12
"760","42041000198",12
"761","42041000257",12
"762","42041000440",12
"763","42041000540",10
"764","42041000525",10
"765","42041000550",10
"766","42041000590",12
"767","42041000698",12
"768","42041000716",12
"769","42041000748",12
"770","42071000367",6
"771","42127000020",8
"772","42127000010",8
"773","42127000030",8
"774","42127000040",8
"775","42127000330",8
"776","42127000370",8
"777","42127000050",8
"778","42127000060",8
"779","42115000260",11
"780","42115000240",11
"781","42115000250",11
"782","42115000080",11
"783","42115000140",11
"784","42115000130",11
"785","42115000110",11
"786","42115000120",11
"787","42115000150",11
"788","42115000160",11
"789","42115000210",11
"790","42115000200",11
"791","42115000180",11
"792","42115000170",11
"793","42115000190",11
"794","42115000220",11
"795","42115000230",11
"796","42031000090",13
"797","42031000030",13
"798","42031000070",13
"799","42031000080",13
"800","42031000040",13
"801","42031000450",13
"802","42031000060",13
"803","42031000050",13
"804","42031000190",13
"805","42031000210",13
"806","42031000200",13
"807","42031000270",13
"808","42031000280",13
"809","42031000310",13
"810","42031000290",13
"811","42031000320",13
"812","42031000370",13
"813","42031000350",13
"814","42031000110",13
"815","42031000130",13
"816","420310400P1",13
"817","42031000180",13
"818","42031000400",13
"819","42031000230",13
"820","42031000460",13
"821","42031000390",13
"822","42031000470",13
"823","42031000440",13
"824","42031000480",13
"825","42031000140",13
"826","42031000170",13
"827","42031000250",13
"828","42031000220",13
"829","42031000410",13
"830","42031000430",13
"831","42031000380",13
"832","42115000392",11
"833","42115000420",11
"834","42115000410",11
"835","42115000270",11
"836","42115000280",11
"837","42115000290",11
"838","42115000320",11
"839","42115000350",11
"840","42115000340",11
"841","42115000330",11
"842","42115000310",11
"843","42115000300",11
"844","42115000370",11
"845","42115000380",11
"846","42115000070",11
"847","42115000092",11
"848","42003002660",15
"849","42003002650",15
"850","42003002170",15
"851","42003002190",15
"852","42003002180",15
"853","42003002300",17
"854","42003002280",17
"855","42003002221",17
"856","42003002261",17
"857","42003002251",17
"858","42003002268",17
"859","42003002331",15
"860","42003002344",15
"861","42003002338",15
"862","4200300A190",17
"863","42003009980",17
"864","42003009630",17
"865","42003009610",17
"866","4200300D300",17
"867","4200300B780",17
"868","4200300A170",17
"869","4200300A350",17
"870","42003005920",17
"871","42003005940",17
"872","4200300A310",17
"873","4200300D560",17
"874","4200300B620",17
"875","4200300D810",17
"876","42003002440",17
"877","42003002411",17
"878","42003002421",17
"879","42003002470",17
"880","42003002641",15
"881","42003002576",15
"882","42003002620",15
"883","42003002631",15
"884","42003009880",17
"885","42003009740",17
"886","42003009730",17
"887","42105000010",13
"888","42105000020",13
"889","42105000030",13
"890","42105000040",13
"891","42105000050",13
"892","42105000060",13
"893","42105000340",13
"894","42105000070",13
"895","42105000090",13
"896","42105000100",13
"897","42105000120",13
"898","42105000110",13
"899","42105000130",13
"900","42105000140",13
"901","42105000150",13
"902","42105000160",13
"903","42105000170",13
"904","42105000190",13
"905","42105000180",13
"906","42105000200",13
"907","42105000210",13
"908","42105000220",13
"909","42105000230",13
"910","42105000260",13
"911","42105000270",13
"912","42105000280",13
"913","42105000290",13
"914","42105000300",13
"915","42105000320",13
"916","42105000310",13
"917","42105000330",13
"918","4200300E310",15
"919","4200300E140",17
"920","4200300E332",15
"921","42003004470",17
"922","42003005091",15
"923","42003005076",15
"924","42003004420",17
"925","42003008210",17
"926","42003008090",17
"927","4200300A990",17
"928","42003008070",17
"929","42003007330",17
"930","42003007020",17
"931","42003008120",17
"932","42003008410",17
"933","4200300E075",17
"934","4200300E040",17
"935","4200300E376",15
"936","4200300E351",15
"937","4200300E342",15
"938","4200300E745",15
"939","4200300E635",15
"940","4200300E770",15
"941","42003000201",17
"942","42003000221",17
"943","42003000211",17
"944","42003000191",17
"945","42003000171",17
"946","42003000261",17
"947","42003009410",17
"948","4200300C900",17
"949","4200300C880",17
"950","4200300C220",17
"951","4200300C240",17
"952","4200300C140",17
"953","42003005980",17
"954","42003005960",17
"955","42003005880",17
"956","42003006740",17
"957","42003003450",15
"958","42003003710",17
"959","42003003970",15
"960","42003004780",17
"961","42003004741",17
"962","42003005870",17
"963","4200300B490",17
"964","42003002541",15
"965","42003002640",15
"966","42003003820",17
"967","42003003730",17
"968","42003003780",17
"969","42003003880",17
"970","42003003900",17
"971","42003003471",15
"972","42003004940",15
"973","42003005301",15
"974","42003000181",17
"975","42003000231",17
"976","42003000400",15
"977","42003000791",17
"978","42003000841",17
"979","42003000781",17
"980","42003000865",17
"981","42003001000",15
"982","42003000940",15
"983","42003001120",17
"984","42003001160",17
"985","42003001331",15
"986","42003001381",15
"987","42003001400",15
"988","42003007510",17
"989","42003007100",17
"990","42003001970",15
"991","42003002510",15
"992","42003002521",15
"993","42003002821",17
"994","42003002830",17
"995","42003002900",17
"996","42003003091",15
"997","42003003131",15
"998","42003003125",15
"999","42003003670",17
"1000","42003005710",17
"1001","42003007120",17
"1002","42003009150",17
"1003","42003008730",17
"1004","42003005181",15
"1005","42003005281",15
"1006","42003005210",15
"1007","42003005440",17
"1008","42003005420",17
"1009","42003005600",17
"1010","42003005670",17
"1011","42003005610",17
"1012","42003005490",17
"1013","42003005690",17
"1014","42003005521",17
"1015","42003005750",17
"1016","42003005785",15
"1017","42003005812",15
"1018","42003005805",15
"1019","42003005815",15
"1020","42003005808",15
"1021","4200300E791",15
"1022","4200300E891",15
"1023","4200300F524",17
"1024","4200300F520",17
"1025","4200300F470",17
"1026","42003005660",17
"1027","42003006000",17
"1028","42003006460",17
"1029","42003006020",17
"1030","4200300A890",17
"1031","4200300A540",17
"1032","4200300D970",17
"1033","42003003570",17
"1034","42003003620",17
"1035","42003003770",17
"1036","42003003530",15
"1037","42003003491",15
"1038","42003005201",15
"1039","42003005386",15
"1040","42003005722",17
"1041","42003005721",17
"1042","42003005770",17
"1043","4200300C300",17
"1044","4200300C580",17
"1045","4200300C360",17
"1046","42003008390",17
"1047","42003009430",17
"1048","4200300B520",17
"1049","4200300B840",17
"1050","42003009010",17
"1051","4200300B900",17
"1052","4200300A910",17
"1053","4200300D850",17
"1054","4200300C320",17
"1055","42003000511",17
"1056","42003001101",15
"1057","42003001302",15
"1058","42003004640",17
"1059","42003004870",17
"1060","42003004630",17
"1061","42003004440",17
"1062","42003005780",15
"1063","42003001500",15
"1064","42003008970",17
"1065","42003008990",17
"1066","42003009070",17
"1067","42003006090",17
"1068","42003006400",17
"1069","42003002870",17
"1070","42003002920",15
"1071","42003002930",15
"1072","42003003680",17
"1073","42003008240",17
"1074","42003008260",17
"1075","42003008280",17
"1076","42003008670",17
"1077","42003005760",17
"1078","42003005540",17
"1079","42003005500",17
"1080","42003005641",17
"1081","42003005788",15
"1082","42003005840",17
"1083","4200300E931",15
"1084","4200300E880",15
"1085","4200300E815",15
"1086","4200300E960",15
"1087","4200300E940",15
"1088","4200300F010",15
"1089","4200300F030",15
"1090","4200300H111",17
"1091","4200300H101",17
"1092","4200300H031",17
"1093","42003007560",17
"1094","42003006665",17
"1095","42003006685",17
"1096","42003006715",17
"1097","42003006675",17
"1098","42003007990",17
"1099","42003007540",17
"1100","42003003690",17
"1101","42003003790",17
"1102","42003003810",17
"1103","42003003720",17
"1104","42003003840",17
"1105","42003005550",17
"1106","42003005682",17
"1107","42003005580",17
"1108","42003005642",17
"1109","42003005640",17
"1110","42003005410",17
"1111","4200300F070",15
"1112","4200300F280",15
"1113","4200300F526",17
"1114","4200300F522",17
"1115","4200300F500",17
"1116","4200300A600",17
"1117","4200300D480",17
"1118","4200300A375",17
"1119","42003006640",17
"1120","42003006700",17
"1121","4200300E381",15
"1122","4200300E366",15
"1123","4200300E361",15
"1124","4200300E655",15
"1125","4200300E615",15
"1126","4200300E695",15
"1127","4200300E525",15
"1128","4200300E485",15
"1129","4200300E455",15
"1130","4200300E665",15
"1131","4200300E545",15
"1132","4200300F331",15
"1133","4200300F437",15
"1134","4200300F392",15
"1135","4200300F417",15
"1136","4200300F415",15
"1137","42003001068",17
"1138","42003001021",17
"1139","42003001073",17
"1140","42003004210",17
"1141","42003004140",17
"1142","42003004031",17
"1143","42003000930",15
"1144","42003008360",17
"1145","42003007490",17
"1146","42003008450",17
"1147","42003008630",17
"1148","42003008570",17
"1149","42003008790",17
"1150","42003008830",17
"1151","4200300E715",15
"1152","4200300E625",15
"1153","4200300E575",15
"1154","4200300E555",15
"1155","4200300E475",15
"1156","42003008750",17
"1157","42003008610",17
"1158","42003008870",17
"1159","42003008720",17
"1160","4200300G180",15
"1161","4200300G082",15
"1162","4200300G150",15
"1163","4200300G090",15
"1164","4200300G330",17
"1165","4200300G500",17
"1166","4200300G380",17
"1167","4200300G480",17
"1168","4200300G550",17
"1169","4200300G520",17
"1170","4200300G470",17
"1171","4200300H135",17
"1172","4200300F480",17
"1173","42003005730",17
"1174","4200300H051",17
"1175","4200300G951",17
"1176","4200300G931",17
"1177","42003006880",17
"1178","42003006680",17
"1179","42003006660",17
"1180","4200300B660",17
"1181","42003003590",17
"1182","4200300F201",15
"1183","4200300F190",15
"1184","4200300F310",15
"1185","4200300F141",15
"1186","4200300F220",15
"1187","4200300G070",15
"1188","4200300G111",15
"1189","4200300G510",17
"1190","4200300G390",17
"1191","4200300F600",15
"1192","4200300F580",15
"1193","4200300F585",15
"1194","4200300G030",17
"1195","4200300G011",17
"1196","42003003920",17
"1197","42003007680",17
"1198","42003007700",17
"1199","42003003600",17
"1200","42003003580",17
"1201","42003003941",17
"1202","42003008930",17
"1203","4200300F427",15
"1204","42003004020",17
"1205","42003004110",17
"1206","42003004120",17
"1207","42003001180",17
"1208","42003001230",17
"1209","42003001220",17
"1210","42003001510",15
"1211","42003002111",15
"1212","42003002150",15
"1213","42003002881",17
"1214","42003002851",17
"1215","42003003120",15
"1216","42003003101",15
"1217","42003003095",15
"1218","42003003140",15
"1219","4200300A660",17
"1220","42003006600",17
"1221","42003007310",17
"1222","4200300F290",15
"1223","4200300F101",15
"1224","4200300F090",15
"1225","4200300F130",15
"1226","4200300F202",15
"1227","4200300F200",15
"1228","4200300F320",15
"1229","4200300F102",15
"1230","4200300F230",15
"1231","4200300F150",15
"1232","4200300G140",15
"1233","4200300F641",15
"1234","4200300F720",15
"1235","4200300F620",15
"1236","4200300F680",15
"1237","4200300F690",15
"1238","4200300F700",15
"1239","4200300F661",15
"1240","4200300F810",17
"1241","4200300F760",17
"1242","4200300F770",17
"1243","4200300F830",17
"1244","4200300F740",17
"1245","4200300F900",15
"1246","4200300F921",15
"1247","42003007830",17
"1248","4200300D930",17
"1249","4200300D320",17
"1250","4200300G210",17
"1251","4200300G240",17
"1252","4200300G311",15
"1253","4200300G271",15
"1254","4200300G291",15
"1255","4200300G301",15
"1256","4200300G370",17
"1257","4200300G600",15
"1258","4200300G640",15
"1259","4200300E125",17
"1260","4200300E085",17
"1261","4200300E270",15
"1262","42003008160",17
"1263","4200300E100",17
"1264","42003000821",17
"1265","42003001260",17
"1266","42003008140",17
"1267","42003001041",17
"1268","4200300E371",15
"1269","42003008510",17
"1270","42003008690",17
"1271","42003004100",17
"1272","42003004040",17
"1273","42003004030",17
"1274","42003002501",15
"1275","42003003135",15
"1276","42003006190",17
"1277","42003006350",17
"1278","4200300A040",17
"1279","42003009790",17
"1280","42003009170",17
"1281","42003001670",17
"1282","42003002032",17
"1283","42003003980",15
"1284","42003005680",17
"1285","42003005740",17
"1286","4200300E810",15
"1287","42003007620",17
"1288","42003005601",17
"1289","4200300F260",15
"1290","42003006560",17
"1291","4200300F080",15
"1292","4200300B070",17
"1293","4200300F270",15
"1294","42003007250",17
"1295","4200300G650",17
"1296","4200300G810",17
"1297","4200300D400",17
"1298","4200300B050",17
"1299","4200300B880",17
"1300","42003007930",17
"1301","42003009690",17
"1302","42003007470",17
"1303","42003009570",17
"1304","42003006540",17
"1305","42003000091",15
"1306","42003004341",15
"1307","42003005141",17
"1308","4200300E685",15
"1309","42003008340",17
"1310","42003006780",17
"1311","42003005561",17
"1312","4200300G981",17
"1313","4200300G750",17
"1314","4200300G770",17
"1315","42003009110",17
"1316","42003009210",17
"1317","42003009940",17
"1318","42003009190",17
"1319","42003009510",17
"1320","42003009810",17
"1321","42003009920",17
"1322","42003009900",17
"1323","42003009800",17
"1324","42003006330",17
"1325","42003001561",17
"1326","42003001590",17
"1327","42003001541",17
"1328","42003001580",17
"1329","42003001520",17
"1330","42003001641",17
"1331","42003001680",17
"1332","42003001710",17
"1333","42003001730",17
"1334","42003001750",17
"1335","42003001770",17
"1336","42003001831",15
"1337","42003001960",15
"1338","42003001998",17
"1339","42003002022",17
"1340","42003002035",17
"1341","42003005460",17
"1342","42003005470",17
"1343","42003005630",17
"1344","42003005510",17
