"","GEOID20","DISTRICTNO"
"623","42021000575",11
"624","42021000636",11
"625","42021000710",11
"626","42021000720",11
"627","42021001200",11
"628","42021001210",11
"629","42021001255",11
"630","42021001301",11
"631","42021001530",11
"632","42021001471",11
"633","42021001525",11
"634","42021001481",11
"635","42021001651",11
"636","42021001710",11
"637","42021001700",11
"638","42021001770",11
"639","42021001765",11
"640","42021001800",11
"641","42021001820",11
"642","42021001830",11
"643","42021001840",11
"644","42021000040",11
"645","42023000010",11
"646","42023000030",11
"647","42023000040",11
"648","42023000050",11
"649","42023000070",11
"650","42023000080",11
"651","42023000060",11
"652","42023000100",11
"653","42023000090",11
"654","42023000020",11
"655","42041000060",13
"656","42041000070",13
"657","42041000160",13
"658","42041000170",13
"659","42041000880",13
"660","42041000870",13
"661","42041000485",13
"662","42041000490",13
"663","42041000630",13
"664","42041000760",13
"665","42041000823",13
"666","42041000850",13
"667","42041000815",13
"668","42041000831",13
"669","42041000819",13
"670","42041000803",13
"671","42041000900",13
"672","42041000150",13
"673","42041000430",13
"674","42041000460",13
"675","42041000183",13
"676","42041000390",13
"677","42041000380",13
"678","42041000330",13
"679","42041000030",13
"680","42041000050",13
"681","42041000040",13
"682","42041000020",13
"683","42041000010",13
"684","42041000110",13
"685","42041000080",13
"686","42041000370",13
"687","42041000194",13
"688","42041000211",13
"689","42041000227",13
"690","42041000290",13
"691","42041000400",13
"692","42041000245",13
"693","42041000263",13
"694","42041000251",13
"695","42041000233",13
"696","42041000275",13
"697","42041000187",13
"698","42041000570",13
"699","42041000560",13
"700","42041000640",13
"701","42041000580",13
"702","42041000670",13
"703","42041000708",13
"704","42041000706",13
"705","42041000714",13
"706","42041000718",13
"707","42041000660",13
"708","42041000650",13
"709","42041000728",13
"710","42041000704",13
"711","42041000734",13
"712","42041000731",13
"713","42041000721",13
"714","42041000724",13
"715","42041000712",13
"716","42041000702",13
"717","42041000744",13
"718","42041000741",13
"719","42041000738",13
"720","42041000410",13
"721","42041000475",13
"722","42041000500",13
"723","42041000690",13
"724","42041000795",13
"725","42041000770",13
"726","42041000100",13
"727","42041000090",13
"728","42041000140",13
"729","42041000130",13
"730","42041000120",13
"731","42041000840",13
"732","42041000807",13
"733","42041000835",13
"734","42041000827",13
"735","42041000780",13
"736","42041000838",13
"737","42041000811",13
"738","42041000890",13
"739","42041000340",13
"740","42041000175",13
"741","42041000450",13
"742","42041000470",13
"743","42041000510",13
"744","42041000320",13
"745","42041000360",13
"746","42041000350",13
"747","42041000310",13
"748","42041000300",13
"749","42041000206",13
"750","42041000179",13
"751","42041000420",13
"752","42041000215",13
"753","42041000202",13
"754","42041000191",13
"755","42041000610",13
"756","42041000269",13
"757","42041000281",13
"758","42041000221",13
"759","42041000239",13
"760","42041000198",13
"761","42041000257",13
"762","42041000440",13
"763","42041000540",13
"764","42041000525",13
"765","42041000550",13
"766","42041000590",13
"767","42041000698",13
"768","42041000716",13
"769","42041000748",13
"770","42071000367",12
"771","42127000020",9
"772","42127000010",9
"773","42127000030",9
"774","42127000040",9
"775","42127000330",9
"776","42127000370",9
"777","42127000050",9
"778","42127000060",9
"779","42115000260",9
"780","42115000240",9
"781","42115000250",9
"782","42115000080",9
"783","42115000140",9
"784","42115000130",9
"785","42115000110",9
"786","42115000120",9
"787","42115000150",9
"788","42115000160",9
"789","42115000210",9
"790","42115000200",9
"791","42115000180",9
"792","42115000170",9
"793","42115000190",9
"794","42115000220",9
"795","42115000230",9
"796","42031000090",14
"797","42031000030",14
"798","42031000070",14
"799","42031000080",14
"800","42031000040",14
"801","42031000450",14
"802","42031000060",14
"803","42031000050",14
"804","42031000190",14
"805","42031000210",14
"806","42031000200",14
"807","42031000270",14
"808","42031000280",14
"809","42031000310",14
"810","42031000290",14
"811","42031000320",14
"812","42031000370",14
"813","42031000350",14
"814","42031000110",14
"815","42031000130",14
"816","420310400P1",14
"817","42031000180",14
"818","42031000400",14
"819","42031000230",14
"820","42031000460",14
"821","42031000390",14
"822","42031000470",14
"823","42031000440",14
"824","42031000480",14
"825","42031000140",14
"826","42031000170",14
"827","42031000250",14
"828","42031000220",14
"829","42031000410",14
"830","42031000430",14
"831","42031000380",14
"832","42115000392",9
"833","42115000420",9
"834","42115000410",9
"835","42115000270",9
"836","42115000280",9
"837","42115000290",9
"838","42115000320",9
"839","42115000350",9
"840","42115000340",9
"841","42115000330",9
"842","42115000310",9
"843","42115000300",9
"844","42115000370",9
"845","42115000380",9
"846","42115000070",9
"847","42115000092",9
"848","42003002660",15
"849","42003002650",15
"850","42003002170",15
"851","42003002190",15
"852","42003002180",15
"853","42003002300",17
"854","42003002280",17
"855","42003002221",16
"856","42003002261",16
"857","42003002251",16
"858","42003002268",16
"859","42003002331",15
"860","42003002344",15
"861","42003002338",15
"862","4200300A190",16
"863","42003009980",16
"864","42003009630",16
"865","42003009610",16
"866","4200300D300",16
"867","4200300B780",16
"868","4200300A170",16
"869","4200300A350",16
"870","42003005920",16
"871","42003005940",16
"872","4200300A310",16
"873","4200300D560",16
"874","4200300B620",16
"875","4200300D810",16
"876","42003002440",16
"877","42003002411",16
"878","42003002421",16
"879","42003002470",16
"880","42003002641",15
"881","42003002576",15
"882","42003002620",15
"883","42003002631",15
"884","42003009880",16
"885","42003009740",16
"886","42003009730",16
"887","42105000010",9
"888","42105000020",9
"889","42105000030",9
"890","42105000040",9
"891","42105000050",9
"892","42105000060",9
"893","42105000340",9
"894","42105000070",9
"895","42105000090",9
"896","42105000100",9
"897","42105000120",9
"898","42105000110",9
"899","42105000130",9
"900","42105000140",9
"901","42105000150",9
"902","42105000160",9
"903","42105000170",9
"904","42105000190",9
"905","42105000180",9
"906","42105000200",9
"907","42105000210",9
"908","42105000220",9
"909","42105000230",9
"910","42105000260",9
"911","42105000270",9
"912","42105000280",9
"913","42105000290",9
"914","42105000300",9
"915","42105000320",9
"916","42105000310",9
"917","42105000330",9
"918","4200300E310",15
"919","4200300E140",15
"920","4200300E332",15
"921","42003004470",16
"922","42003005091",15
"923","42003005076",15
"924","42003004420",16
"925","42003008210",16
"926","42003008090",16
"927","4200300A990",16
"928","42003008070",16
"929","42003007330",16
"930","42003007020",16
"931","42003008120",16
"932","42003008410",16
"933","4200300E075",15
"934","4200300E040",15
"935","4200300E376",16
"936","4200300E351",15
"937","4200300E342",16
"938","4200300E745",15
"939","4200300E635",15
"940","4200300E770",16
"941","42003000201",16
"942","42003000221",16
"943","42003000211",16
"944","42003000191",16
"945","42003000171",16
"946","42003000261",16
"947","42003009410",16
"948","4200300C900",16
"949","4200300C880",16
"950","4200300C220",16
"951","4200300C240",16
"952","4200300C140",16
"953","42003005980",16
"954","42003005960",16
"955","42003005880",16
"956","42003006740",16
"957","42003003450",17
"958","42003003710",16
"959","42003003970",15
"960","42003004780",16
"961","42003004741",16
"962","42003005870",16
"963","4200300B490",16
"964","42003002541",15
"965","42003002640",15
"966","42003003820",16
"967","42003003730",16
"968","42003003780",16
"969","42003003880",16
"970","42003003900",16
"971","42003003471",15
"972","42003004940",15
"973","42003005301",17
"974","42003000181",16
"975","42003000231",16
"976","42003000400",15
"977","42003000791",16
"978","42003000841",16
"979","42003000781",16
"980","42003000865",16
"981","42003001000",16
"982","42003000940",16
"983","42003001120",16
"984","42003001160",16
"985","42003001331",15
"986","42003001381",15
"987","42003001400",15
"988","42003007510",16
"989","42003007100",16
"990","42003001970",15
"991","42003002510",16
"992","42003002521",16
"993","42003002821",16
"994","42003002830",16
"995","42003002900",16
"996","42003003091",15
"997","42003003131",16
"998","42003003125",15
"999","42003003670",16
"1000","42003005710",15
"1001","42003007120",16
"1002","42003009150",16
"1003","42003008730",16
"1004","42003005181",15
"1005","42003005281",15
"1006","42003005210",15
"1007","42003005440",15
"1008","42003005420",15
"1009","42003005600",15
"1010","42003005670",15
"1011","42003005610",15
"1012","42003005490",15
"1013","42003005690",15
"1014","42003005521",15
"1015","42003005750",15
"1016","42003005785",15
"1017","42003005812",15
"1018","42003005805",15
"1019","42003005815",15
"1020","42003005808",15
"1021","4200300E791",16
"1022","4200300E891",16
"1023","4200300F524",17
"1024","4200300F520",17
"1025","4200300F470",17
"1026","42003005660",15
"1027","42003006000",16
"1028","42003006460",16
"1029","42003006020",16
"1030","4200300A890",16
"1031","4200300A540",16
"1032","4200300D970",16
"1033","42003003570",16
"1034","42003003620",16
"1035","42003003770",16
"1036","42003003530",16
"1037","42003003491",15
"1038","42003005201",15
"1039","42003005386",15
"1040","42003005722",15
"1041","42003005721",15
"1042","42003005770",15
"1043","4200300C300",16
"1044","4200300C580",16
"1045","4200300C360",16
"1046","42003008390",16
"1047","42003009430",16
"1048","4200300B520",16
"1049","4200300B840",16
"1050","42003009010",16
"1051","4200300B900",16
"1052","4200300A910",16
"1053","4200300D850",16
"1054","4200300C320",16
"1055","42003000511",16
"1056","42003001101",15
"1057","42003001302",16
"1058","42003004640",16
"1059","42003004870",16
"1060","42003004630",16
"1061","42003004440",16
"1062","42003005780",16
"1063","42003001500",15
"1064","42003008970",16
"1065","42003008990",16
"1066","42003009070",16
"1067","42003006090",16
"1068","42003006400",16
"1069","42003002870",16
"1070","42003002920",15
"1071","42003002930",15
"1072","42003003680",16
"1073","42003008240",16
"1074","42003008260",16
"1075","42003008280",16
"1076","42003008670",16
"1077","42003005760",15
"1078","42003005540",15
"1079","42003005500",15
"1080","42003005641",15
"1081","42003005788",15
"1082","42003005840",16
"1083","4200300E931",16
"1084","4200300E880",16
"1085","4200300E815",16
"1086","4200300E960",16
"1087","4200300E940",16
"1088","4200300F010",15
"1089","4200300F030",15
"1090","4200300H111",16
"1091","4200300H101",16
"1092","4200300H031",16
"1093","42003007560",16
"1094","42003006665",16
"1095","42003006685",16
"1096","42003006715",16
"1097","42003006675",16
"1098","42003007990",16
"1099","42003007540",16
"1100","42003003690",16
"1101","42003003790",16
"1102","42003003810",16
"1103","42003003720",16
"1104","42003003840",16
"1105","42003005550",15
"1106","42003005682",15
"1107","42003005580",15
"1108","42003005642",15
"1109","42003005640",15
"1110","42003005410",15
"1111","4200300F070",15
"1112","4200300F280",15
"1113","4200300F526",17
"1114","4200300F522",17
"1115","4200300F500",17
"1116","4200300A600",16
"1117","4200300D480",16
"1118","4200300A375",16
"1119","42003006640",16
"1120","42003006700",16
"1121","4200300E381",16
"1122","4200300E366",16
"1123","4200300E361",15
"1124","4200300E655",15
"1125","4200300E615",15
"1126","4200300E695",15
"1127","4200300E525",15
"1128","4200300E485",15
"1129","4200300E455",15
"1130","4200300E665",15
"1131","4200300E545",15
"1132","4200300F331",15
"1133","4200300F437",17
"1134","4200300F392",17
"1135","4200300F417",17
"1136","4200300F415",17
"1137","42003001068",16
"1138","42003001021",16
"1139","42003001073",16
"1140","42003004210",16
"1141","42003004140",16
"1142","42003004031",16
"1143","42003000930",16
"1144","42003008360",16
"1145","42003007490",16
"1146","42003008450",16
"1147","42003008630",16
"1148","42003008570",16
"1149","42003008790",16
"1150","42003008830",16
"1151","4200300E715",15
"1152","4200300E625",15
"1153","4200300E575",15
"1154","4200300E555",15
"1155","4200300E475",15
"1156","42003008750",16
"1157","42003008610",16
"1158","42003008870",16
"1159","42003008720",16
"1160","4200300G180",16
"1161","4200300G082",16
"1162","4200300G150",16
"1163","4200300G090",16
"1164","4200300G330",16
"1165","4200300G500",16
"1166","4200300G380",16
"1167","4200300G480",16
"1168","4200300G550",16
"1169","4200300G520",16
"1170","4200300G470",16
"1171","4200300H135",16
"1172","4200300F480",17
"1173","42003005730",15
"1174","4200300H051",16
"1175","4200300G951",16
"1176","4200300G931",16
"1177","42003006880",16
"1178","42003006680",16
"1179","42003006660",16
"1180","4200300B660",16
"1181","42003003590",16
"1182","4200300F201",15
"1183","4200300F190",15
"1184","4200300F310",15
"1185","4200300F141",15
"1186","4200300F220",15
"1187","4200300G070",16
"1188","4200300G111",16
"1189","4200300G510",16
"1190","4200300G390",16
"1191","4200300F600",15
"1192","4200300F580",15
"1193","4200300F585",15
"1194","4200300G030",16
"1195","4200300G011",16
"1196","42003003920",16
"1197","42003007680",16
"1198","42003007700",16
"1199","42003003600",16
"1200","42003003580",16
"1201","42003003941",16
"1202","42003008930",16
"1203","4200300F427",17
"1204","42003004020",16
"1205","42003004110",16
"1206","42003004120",16
"1207","42003001180",16
"1208","42003001230",16
"1209","42003001220",16
"1210","42003001510",15
"1211","42003002111",15
"1212","42003002150",15
"1213","42003002881",16
"1214","42003002851",16
"1215","42003003120",15
"1216","42003003101",15
"1217","42003003095",16
"1218","42003003140",15
"1219","4200300A660",16
"1220","42003006600",16
"1221","42003007310",16
"1222","4200300F290",15
"1223","4200300F101",15
"1224","4200300F090",15
"1225","4200300F130",15
"1226","4200300F202",15
"1227","4200300F200",15
"1228","4200300F320",15
"1229","4200300F102",15
"1230","4200300F230",15
"1231","4200300F150",15
"1232","4200300G140",16
"1233","4200300F641",15
"1234","4200300F720",15
"1235","4200300F620",15
"1236","4200300F680",15
"1237","4200300F690",15
"1238","4200300F700",15
"1239","4200300F661",15
"1240","4200300F810",16
"1241","4200300F760",16
"1242","4200300F770",16
"1243","4200300F830",16
"1244","4200300F740",16
"1245","4200300F900",15
"1246","4200300F921",15
"1247","42003007830",16
"1248","4200300D930",16
"1249","4200300D320",16
"1250","4200300G210",15
"1251","4200300G240",16
"1252","4200300G311",15
"1253","4200300G271",15
"1254","4200300G291",15
"1255","4200300G301",15
"1256","4200300G370",16
"1257","4200300G600",15
"1258","4200300G640",15
"1259","4200300E125",15
"1260","4200300E085",15
"1261","4200300E270",15
"1262","42003008160",16
"1263","4200300E100",15
"1264","42003000821",16
"1265","42003001260",16
"1266","42003008140",16
"1267","42003001041",16
"1268","4200300E371",16
"1269","42003008510",16
"1270","42003008690",16
"1271","42003004100",16
"1272","42003004040",16
"1273","42003004030",16
"1274","42003002501",16
"1275","42003003135",15
"1276","42003006190",16
"1277","42003006350",16
"1278","4200300A040",16
"1279","42003009790",16
"1280","42003009170",16
"1281","42003001670",16
"1282","42003002032",16
"1283","42003003980",15
"1284","42003005680",15
"1285","42003005740",15
"1286","4200300E810",16
"1287","42003007620",16
"1288","42003005601",15
"1289","4200300F260",15
"1290","42003006560",16
"1291","4200300F080",15
"1292","4200300B070",16
"1293","4200300F270",15
"1294","42003007250",16
"1295","4200300G650",16
"1296","4200300G810",16
"1297","4200300D400",16
"1298","4200300B050",16
"1299","4200300B880",16
"1300","42003007930",16
"1301","42003009690",16
"1302","42003007470",16
"1303","42003009570",16
"1304","42003006540",16
"1305","42003000091",15
"1306","42003004341",15
"1307","42003005141",16
"1308","4200300E685",15
"1309","42003008340",16
"1310","42003006780",16
"1311","42003005561",15
"1312","4200300G981",16
"1313","4200300G750",16
"1314","4200300G770",16
"1315","42003009110",16
"1316","42003009210",16
"1317","42003009940",16
"1318","42003009190",16
"1319","42003009510",16
"1320","42003009810",16
"1321","42003009920",16
"1322","42003009900",16
"1323","42003009800",16
"1324","42003006330",16
"1325","42003001561",16
"1326","42003001590",16
"1327","42003001541",16
"1328","42003001580",16
"1329","42003001520",16
"1330","42003001641",16
"1331","42003001680",16
"1332","42003001710",16
"1333","42003001730",16
"1334","42003001750",16
"1335","42003001770",16
"1336","42003001831",15
"1337","42003001960",15
"1338","42003001998",16
"1339","42003002022",16
"1340","42003002035",16
"1341","42003005460",15
"1342","42003005470",15
"1343","42003005630",15
"1344","42003005510",15
